gene	conserved	specific
ENSG00000169814	nan	nan
ENSG00000131808	0.456750202102	0.226354082458
ENSG00000128917	0.514626865672	0.210746268657
ENSG00000157404	0.448539971278	0.244853997128
ENSG00000162599	0.522077922078	0.187012987013
ENSG00000157152	0.512893982808	0.255014326648
ENSG00000196876	0.515711645102	0.216266173752
ENSG00000141510	0.399064692128	0.283190439075
ENSG00000088256	0.489293361884	0.250535331906
ENSG00000185129	0.378299120235	0.33724340176
ENSG00000184144	0.485772357724	0.24237804878
ENSG00000135100	0.439252336449	0.256074766355
ENSG00000127947	0.4329004329	0.272727272727
ENSG00000090776	0.508413461538	0.217548076923
ENSG00000172269	0.383233532934	0.27744510978
ENSG00000167749	nan	nan
ENSG00000164509	0.451077943615	0.250414593698
ENSG00000136104	0.387931034483	0.288793103448
ENSG00000127948	0.41159077469	0.267297457126
ENSG00000165699	0.445378151261	0.251558687991
ENSG00000138696	0.49655604258	0.209142141515
ENSG00000114859	0.499040307102	0.251439539347
ENSG00000138346	0.392026578073	0.301218161683
ENSG00000008086	0.463976945245	0.226705091258
ENSG00000014216	0.41504178273	0.266016713092
ENSG00000132915	0.452614379085	0.263071895425
ENSG00000126012	nan	nan
ENSG00000177030	0.566343042071	0.171521035599
ENSG00000109424	0.370932754881	0.316702819957
ENSG00000138741	0.440187646599	0.250195465207
ENSG00000070061	nan	nan
ENSG00000119681	0.483193277311	0.191176470588
ENSG00000115107	0.415816326531	0.239795918367
ENSG00000119139	0.466666666667	0.257276995305
ENSG00000119686	nan	nan
ENSG00000130561	0.448113207547	0.26179245283
ENSG00000157978	0.41935483871	0.261290322581
ENSG00000115155	0.519526627219	0.234319526627
ENSG00000173801	0.445225541886	0.245459871119
ENSG00000077238	0.415658362989	0.272597864769
ENSG00000165478	nan	nan
ENSG00000162337	0.470606927232	0.2329202415
ENSG00000099769	nan	nan
ENSG00000165474	0.43763518385	0.260273972603
ENSG00000113851	0.452218430034	0.235494880546
ENSG00000101577	0.339171974522	0.339171974522
ENSG00000102125	0.441558441558	0.235064935065
ENSG00000158125	0.461286089239	0.244094488189
ENSG00000074582	nan	nan
ENSG00000101773	0.396293027361	0.292144748455
ENSG00000112077	0.419170243205	0.257510729614
ENSG00000233608	nan	nan
ENSG00000104093	nan	nan
ENSG00000101596	nan	nan
ENSG00000100427	nan	nan
ENSG00000065135	0.439316239316	0.266666666667
ENSG00000186832	0.510396975425	0.211720226843
ENSG00000150275	0.518776077886	0.223922114047
ENSG00000112294	0.371388301621	0.30725863284
ENSG00000101115	0.503225806452	0.210322580645
ENSG00000196338	0.518677281078	0.200244947949
ENSG00000122223	0.3991507431	0.276008492569
ENSG00000084073	nan	nan
ENSG00000107165	0.4	0.258620689655
ENSG00000196159	0.544476327116	0.192969870875
ENSG00000161594	0.415094339623	0.271698113208
ENSG00000054654	0.446257197697	0.248560460653
ENSG00000164093	0.491228070175	0.225730994152
ENSG00000164099	nan	nan
ENSG00000099949	nan	nan
ENSG00000081052	nan	nan
ENSG00000170927	0.428104575163	0.235294117647
ENSG00000099940	0.420353982301	0.273230088496
ENSG00000164258	0.433161953728	0.233933161954
ENSG00000100225	0.399375975039	0.272230889236
ENSG00000088682	0.328712871287	0.281188118812
ENSG00000198793	0.43706363455	0.254538200678
ENSG00000198799	nan	nan
ENSG00000117425	0.515539305302	0.217550274223
ENSG00000073734	0.405122235157	0.267753201397
ENSG00000134242	0.396980029226	0.276181198246
ENSG00000089280	0.404109589041	0.304794520548
ENSG00000060237	0.451863354037	0.25698757764
ENSG00000169247	0.497630331754	0.225118483412
ENSG00000151704	0.493506493506	0.242424242424
ENSG00000103995	nan	nan
ENSG00000104899	0.474137931034	0.241379310345
ENSG00000124140	0.503296703297	0.249450549451
ENSG00000124212	0.404570722668	0.276714021001
ENSG00000111341	0.548387096774	0.170506912442
ENSG00000198087	0.378217821782	0.273267326733
ENSG00000007171	0.403516295026	0.27615780446
ENSG00000135446	0.449824561404	0.244210526316
ENSG00000155846	0.4455667789	0.254208754209
ENSG00000079215	0.402799377916	0.281493001555
ENSG00000139330	0.44	0.211428571429
ENSG00000118058	nan	nan
ENSG00000103197	0.431333333333	0.248
ENSG00000113721	0.453243470935	0.241224375176
ENSG00000198400	0.46080760095	0.245334238208
ENSG00000140262	nan	nan
ENSG00000102119	0.432818073722	0.243757431629
ENSG00000120370	nan	nan
ENSG00000065534	0.424270931326	0.277516462841
ENSG00000157911	nan	nan
ENSG00000162512	0.439024390244	0.219512195122
ENSG00000163513	0.470330312774	0.236772873429
ENSG00000160796	nan	nan
ENSG00000143669	0.355712603062	0.321554770318
ENSG00000102805	0.443535188216	0.250409165303
ENSG00000142798	0.410480349345	0.245997088792
ENSG00000198246	nan	nan
ENSG00000185950	0.423571112096	0.264510412051
ENSG00000073861	0.411034482759	0.286896551724
ENSG00000183287	0.474609375	0.232421875
ENSG00000168575	0.437086092715	0.309050772627
ENSG00000095209	nan	nan
ENSG00000014919	0.34608985025	0.291181364393
ENSG00000034693	0.356846473029	0.317427385892
ENSG00000179348	0.467554644809	0.234631147541
ENSG00000136936	0.395428571429	0.274285714286
ENSG00000105409	0.51821192053	0.233443708609
ENSG00000136931	0.435209424084	0.253926701571
ENSG00000118520	0.441176470588	0.263048881524
ENSG00000042088	nan	nan
ENSG00000187608	0.393849206349	0.295634920635
ENSG00000147140	0.412186379928	0.258064516129
ENSG00000069011	0.572944297082	0.171087533156
ENSG00000102245	0.419777341192	0.271119842829
ENSG00000036473	0.414695945946	0.279560810811
ENSG00000138823	0.38080495356	0.275541795666
ENSG00000105048	0.487471526196	0.232346241458
ENSG00000163453	nan	nan
ENSG00000135821	0.435191889935	0.283852280956
ENSG00000137992	nan	nan
ENSG00000109705	0.576595744681	0.178723404255
ENSG00000157388	0.517708333333	0.209375
ENSG00000135828	0.364030335861	0.303358613218
ENSG00000141837	0.467628312647	0.244213351224
ENSG00000141524	nan	nan
ENSG00000146085	0.360522022838	0.31810766721
ENSG00000152422	0.38389261745	0.308724832215
ENSG00000141522	0.468005018821	0.223337515684
ENSG00000115267	0.381736526946	0.300898203593
ENSG00000111012	0.414375301495	0.274481427882
ENSG00000172071	0.428769017981	0.266597510373
ENSG00000040531	0.471127406049	0.248395967003
ENSG00000165917	0.494505494505	0.208791208791
ENSG00000165915	0.477124183007	0.20697167756
ENSG00000136244	0.43696780893	0.260436137072
ENSG00000162614	0.524637681159	0.168115942029
ENSG00000101327	nan	nan
ENSG00000135297	nan	nan
ENSG00000151067	0.503040834057	0.219808861859
ENSG00000108384	0.36	0.301714285714
ENSG00000091140	0.404565630945	0.270133164236
ENSG00000108381	0.299651567944	0.362369337979
ENSG00000101347	0.356357927786	0.299843014129
ENSG00000101346	0.516666666667	0.181944444444
ENSG00000138684	0.447485207101	0.25
ENSG00000166794	0.418221734358	0.253567508233
ENSG00000138686	0.456632653061	0.240646258503
ENSG00000166068	0.416576964478	0.276641550054
ENSG00000151835	nan	nan
ENSG00000186827	0.412345679012	0.302469135802
ENSG00000127554	nan	nan
ENSG00000119121	0.388571428571	0.294285714286
ENSG00000138759	0.594786729858	0.165876777251
ENSG00000162928	0.417859577369	0.277436946149
ENSG00000119699	0.455328928469	0.234702671646
ENSG00000060718	0.532824427481	0.203053435115
ENSG00000115718	0.449275362319	0.274044795784
ENSG00000022267	0.456647398844	0.231213872832
ENSG00000141013	nan	nan
ENSG00000141012	0.44	0.211428571429
ENSG00000125952	0.46273830156	0.279029462738
ENSG00000172817	0.430463576159	0.261589403974
ENSG00000115486	nan	nan
ENSG00000100503	nan	nan
ENSG00000204386	0.37128072445	0.297542043984
ENSG00000244752	nan	nan
ENSG00000267534	0.466204506066	0.233968804159
ENSG00000112592	0.390015600624	0.282371294852
ENSG00000130402	0.470251716247	0.221967963387
ENSG00000116014	0.477767265847	0.232734153264
ENSG00000116016	0.439712673166	0.258081067214
ENSG00000070614	0.485714285714	0.220276497696
ENSG00000141655	0.433155080214	0.257872846108
ENSG00000158828	0.410655943704	0.27569741141
ENSG00000218336	nan	nan
ENSG00000133895	0.454513148543	0.241293532338
ENSG00000187616	nan	nan
ENSG00000187535	0.453711426188	0.239366138449
ENSG00000074803	0.506451612903	0.237096774194
ENSG00000172922	nan	nan
ENSG00000159197	0.465884079237	0.242846661775
ENSG00000129757	0.462276214834	0.230179028133
ENSG00000100345	0.439702233251	0.256079404467
ENSG00000100348	0.408548707753	0.301192842942
ENSG00000101126	0.465379180405	0.237870937353
ENSG00000275410	0.484001620089	0.232887808829
ENSG00000126759	0.416458852868	0.261845386534
ENSG00000171680	0.445283018868	0.264150943396
ENSG00000112280	nan	nan
ENSG00000125885	0.387978142077	0.295081967213
ENSG00000174990	nan	nan
ENSG00000116586	0.500709219858	0.198581560284
ENSG00000010072	nan	nan
ENSG00000269335	0.412805391744	0.274641954507
ENSG00000203883	0.523052464229	0.212241653418
ENSG00000116748	nan	nan
ENSG00000008710	0.441826643397	0.247527632344
ENSG00000116745	0.417889587701	0.27393431167
ENSG00000170289	nan	nan
ENSG00000128573	0.526492851135	0.214465937763
ENSG00000117983	nan	nan
ENSG00000125084	0.476149671522	0.229648671808
ENSG00000131238	0.425523349436	0.266505636071
ENSG00000116218	0.543293718166	0.171477079796
ENSG00000110195	0.44462215114	0.266693322671
ENSG00000197943	0.416769929781	0.272201569599
ENSG00000175544	0.527918781726	0.218274111675
ENSG00000110756	nan	nan
ENSG00000170734	0.378947368421	0.292631578947
ENSG00000125538	0.432375879779	0.25965379494
ENSG00000104973	0.43579766537	0.246433203632
ENSG00000143473	0.508860759494	0.211392405063
ENSG00000140650	nan	nan
ENSG00000064012	0.413035649982	0.274756931941
ENSG00000169379	0.514612452351	0.199491740788
ENSG00000075415	nan	nan
ENSG00000107371	0.378394689197	0.288473144237
ENSG00000167522	0.462848297214	0.244582043344
ENSG00000129170	0.478578892372	0.224660397074
ENSG00000143248	nan	nan
ENSG00000171735	nan	nan
ENSG00000130595	0.470824949698	0.233400402414
ENSG00000106025	0.548387096774	0.21146953405
ENSG00000013375	nan	nan
ENSG00000134871	0.526595744681	0.200354609929
ENSG00000155850	0.391089108911	0.316831683168
ENSG00000135454	0.393285371703	0.278177458034
ENSG00000072501	0.39337952271	0.281755196305
ENSG00000134183	0.522099447514	0.229281767956
ENSG00000170421	0.457650273224	0.234972677596
ENSG00000163581	0.391191709845	0.279792746114
ENSG00000121966	0.4614518852	0.25379853686
ENSG00000140274	0.401028277635	0.25706940874
ENSG00000169344	0.513184584178	0.206896551724
ENSG00000102104	0.495511669659	0.233393177738
ENSG00000023839	0.4328125	0.265625
ENSG00000109132	0.494764397906	0.226701570681
ENSG00000064835	0.497273718648	0.209378407852
ENSG00000013573	0.341130604288	0.325536062378
ENSG00000163069	0.534246575342	0.167123287671
ENSG00000131482	0.386983289358	0.285839929639
ENSG00000111713	0.392380952381	0.28
ENSG00000134982	0.422021796317	0.26381059752
ENSG00000118402	0.350684931507	0.306849315068
ENSG00000198821	0.3703125	0.3328125
ENSG00000169692	0.393333333333	0.303333333333
ENSG00000039139	0.47619047619	0.215538847118
ENSG00000167323	0.514246947083	0.214382632293
ENSG00000169169	0.331050228311	0.360730593607
ENSG00000160789	0.449098312973	0.232693426411
ENSG00000108641	0.517495395948	0.19152854512
ENSG00000135903	0.543259557344	0.223340040241
ENSG00000176842	0.537533512064	0.207774798928
ENSG00000188095	nan	nan
ENSG00000183072	0.488036117381	0.225733634312
ENSG00000152700	0.353876739563	0.353876739563
ENSG00000129991	0.486514522822	0.220954356846
ENSG00000178919	0.523744911805	0.206241519674
ENSG00000215193	0.347043701799	0.334190231362
ENSG00000188419	nan	nan
ENSG00000136908	0.379854368932	0.280339805825
ENSG00000149489	0.54609929078	0.212765957447
ENSG00000135636	nan	nan
ENSG00000166813	nan	nan
ENSG00000147155	0.380462724936	0.295629820051
ENSG00000149311	0.410628019324	0.269726247987
ENSG00000163666	0.536082474227	0.216494845361
ENSG00000105929	0.396624472574	0.292194092827
ENSG00000184381	0.428946217753	0.266724967206
ENSG00000169762	0.592307692308	0.188461538462
ENSG00000169836	0.473737373737	0.242424242424
ENSG00000115904	0.439937597504	0.257410296412
ENSG00000099377	0.360801781737	0.296213808463
ENSG00000128973	0.415970287837	0.265552460539
ENSG00000132842	0.433988764045	0.24297752809
ENSG00000114270	0.461654135338	0.263157894737
ENSG00000145335	0.422811556705	0.270806382061
ENSG00000187498	0.547252747253	0.18021978022
ENSG00000166250	nan	nan
ENSG00000145331	nan	nan
ENSG00000188389	0.383435582822	0.276073619632
ENSG00000100888	0.445478723404	0.238031914894
ENSG00000277494	0.412037037037	0.274691358025
ENSG00000103522	nan	nan
ENSG00000179085	0.37552742616	0.291139240506
ENSG00000153113	0.478841870824	0.240534521158
ENSG00000115275	nan	nan
ENSG00000109738	0.45840266223	0.26455906822
ENSG00000105639	0.399103139013	0.274103139013
ENSG00000185963	nan	nan
ENSG00000090932	0.581469648562	0.174121405751
ENSG00000136160	0.461602324616	0.239933582399
ENSG00000136695	0.396306818182	0.288352272727
ENSG00000162552	0.452864115078	0.248394554328
ENSG00000162551	0.476683937824	0.233160621762
ENSG00000148204	0.525263157895	0.204210526316
ENSG00000163536	nan	nan
ENSG00000144554	0.352331606218	0.279792746114
ENSG00000105146	0.387254901961	0.292156862745
ENSG00000165671	0.415896487985	0.28280961183
ENSG00000047457	0.418238993711	0.267295597484
ENSG00000126562	0.509208103131	0.230202578269
ENSG00000145020	nan	nan
ENSG00000172399	nan	nan
ENSG00000112619	nan	nan
ENSG00000182389	0.475169300226	0.242663656885
ENSG00000187017	0.463917525773	0.226804123711
ENSG00000115474	nan	nan
ENSG00000066629	0.433609958506	0.269709543568
ENSG00000149260	nan	nan
ENSG00000110245	0.414344262295	0.273360655738
ENSG00000164418	0.496992481203	0.224812030075
ENSG00000122735	0.47311827957	0.212365591398
ENSG00000115705	0.399055489965	0.295159386068
ENSG00000114739	0.486007462687	0.225746268657
ENSG00000011198	0.430481283422	0.25935828877
ENSG00000148516	0.518064076346	0.207907293797
ENSG00000138035	0.381804623415	0.302013422819
ENSG00000165410	0.452164009112	0.209567198178
ENSG00000128710	0.545731707317	0.197408536585
ENSG00000128714	0.531855955679	0.191135734072
ENSG00000154153	nan	nan
ENSG00000116001	0.413522012579	0.286163522013
ENSG00000154485	0.496527777778	0.204861111111
ENSG00000172482	0.395802098951	0.271364317841
ENSG00000133424	nan	nan
ENSG00000141646	0.478088962109	0.233937397035
ENSG00000137745	0.517872711421	0.190932868352
ENSG00000258366	0.398648648649	0.288288288288
ENSG00000113231	0.420959147425	0.248667850799
ENSG00000173757	0.426604068858	0.270422535211
ENSG00000112541	0.445012787724	0.20716112532
ENSG00000137561	0.411838790932	0.289672544081
ENSG00000164306	nan	nan
ENSG00000172936	0.390776699029	0.31067961165
ENSG00000081479	0.451055662188	0.232245681382
ENSG00000104381	0.401785714286	0.285714285714
ENSG00000170264	nan	nan
ENSG00000165091	0.529713114754	0.202868852459
ENSG00000130508	0.39349112426	0.257396449704
ENSG00000127616	0.411940298507	0.267462686567
ENSG00000104419	0.460396039604	0.236386138614
ENSG00000126218	0.41309255079	0.277652370203
ENSG00000116171	0.401129943503	0.27369742624
ENSG00000104368	0.435129740519	0.273453093812
ENSG00000104369	0.482029598309	0.23044397463
ENSG00000107147	nan	nan
ENSG00000072195	nan	nan
ENSG00000104365	0.428768382353	0.274356617647
ENSG00000100393	0.42849234176	0.266285292489
ENSG00000113522	0.3995215311	0.287081339713
ENSG00000174080	nan	nan
ENSG00000182621	0.43439534087	0.267214799589
ENSG00000213689	nan	nan
ENSG00000133937	0.548932384342	0.20462633452
ENSG00000100241	nan	nan
ENSG00000148737	0.446340368208	0.242927705433
ENSG00000108395	0.381493506494	0.282467532468
ENSG00000174405	0.410822749862	0.27277747101
ENSG00000117400	nan	nan
ENSG00000197208	0.398863636364	0.290909090909
ENSG00000131759	0.461496300356	0.246642915867
ENSG00000130037	0.45476477684	0.25271411339
ENSG00000113140	0.46568627451	0.255446623094
ENSG00000054523	nan	nan
ENSG00000182533	0.442180211147	0.252884851461
ENSG00000151729	nan	nan
ENSG00000164120	0.44976076555	0.223285486443
ENSG00000170381	0.483944954128	0.213302752294
ENSG00000140463	0.452621604548	0.250473783955
ENSG00000171723	0.375464684015	0.262081784387
ENSG00000155465	0.397826086957	0.297826086957
ENSG00000072756	0.327777777778	0.32037037037
ENSG00000189067	0.410290237467	0.270448548813
ENSG00000123473	0.484054669704	0.222095671982
ENSG00000124275	0.357043235704	0.292887029289
ENSG00000065154	0.277027027027	0.378378378378
ENSG00000125618	0.517105263158	0.221052631579
ENSG00000107815	nan	nan
ENSG00000007314	0.490250696379	0.229805013928
ENSG00000007312	0.411078717201	0.282798833819
ENSG00000160957	0.385214007782	0.315175097276
ENSG00000072571	0.39587628866	0.239175257732
ENSG00000139318	0.450431034483	0.246767241379
ENSG00000175283	nan	nan
ENSG00000134460	0.407111756168	0.288098693759
ENSG00000103449	0.522648083624	0.205574912892
ENSG00000160224	0.429508196721	0.268852459016
ENSG00000151348	0.44645340751	0.230876216968
ENSG00000106633	0.40108892922	0.273593466425
ENSG00000169359	0.450505050505	0.240404040404
ENSG00000124479	0.429951690821	0.257246376812
ENSG00000083720	0.442326024786	0.261201143947
ENSG00000105991	0.547065337763	0.205980066445
ENSG00000147099	0.328335832084	0.332833583208
ENSG00000136827	0.414961636829	0.278132992327
ENSG00000087460	0.487279843444	0.215264187867
ENSG00000178726	0.422702702703	0.263783783784
ENSG00000134684	nan	nan
ENSG00000131018	0.395939086294	0.274111675127
ENSG00000102393	0.371089536138	0.313915857605
ENSG00000068724	0.389830508475	0.24011299435
ENSG00000175595	0.390693590869	0.291483757682
ENSG00000181090	0.388758782201	0.292740046838
ENSG00000038945	0.430976430976	0.255892255892
ENSG00000134516	0.411718131433	0.27395091053
ENSG00000119523	nan	nan
ENSG00000124588	nan	nan
ENSG00000213316	0.382917466411	0.303262955854
ENSG00000143318	0.480067854114	0.228159457167
ENSG00000093010	0.434706906558	0.287289611143
ENSG00000128039	0.389078498294	0.298634812287
ENSG00000009830	nan	nan
ENSG00000166311	0.390243902439	0.300304878049
ENSG00000213918	nan	nan
ENSG00000109654	nan	nan
ENSG00000109099	0.509433962264	0.193396226415
ENSG00000123297	nan	nan
ENSG00000118503	0.395977579954	0.285855588526
ENSG00000166863	nan	nan
ENSG00000188467	0.514395393474	0.226487523992
ENSG00000066230	0.464285714286	0.259523809524
ENSG00000147416	0.36005625879	0.320675105485
ENSG00000095464	0.527918781726	0.218274111675
ENSG00000135338	nan	nan
ENSG00000115392	0.347003154574	0.318611987382
ENSG00000136352	0.489473684211	0.236403508772
ENSG00000105711	0.503992015968	0.225548902196
ENSG00000015285	0.431390134529	0.274439461883
ENSG00000151490	0.465255157438	0.226927252986
ENSG00000177192	0.318352059925	0.295880149813
ENSG00000177666	0.401734104046	0.28612716763
ENSG00000187486	0.470695970696	0.232600732601
ENSG00000139687	0.43254950495	0.258663366337
ENSG00000165288	nan	nan
ENSG00000176225	0.474226804124	0.202749140893
ENSG00000214960	nan	nan
ENSG00000066279	0.442702702703	0.249189189189
ENSG00000165060	0.408284023669	0.264792899408
ENSG00000169919	0.448484848485	0.206060606061
ENSG00000114861	0.440721649485	0.238402061856
ENSG00000258947	nan	nan
ENSG00000186847	0.394594594595	0.263513513514
ENSG00000129810	nan	nan
ENSG00000183513	nan	nan
ENSG00000141252	nan	nan
ENSG00000157764	0.457732634338	0.254914809961
ENSG00000157765	0.477142857143	0.285714285714
ENSG00000157766	0.439814814815	0.210648148148
ENSG00000162946	0.473908918406	0.23339658444
ENSG00000133256	0.470899470899	0.248677248677
ENSG00000118762	0.463940315004	0.246200607903
ENSG00000147852	0.439051918736	0.264108352144
ENSG00000112425	0.395136778116	0.277608915907
ENSG00000138796	0.382456140351	0.312280701754
ENSG00000100523	nan	nan
ENSG00000136574	0.485256950295	0.229149115417
ENSG00000165409	0.512773722628	0.213503649635
ENSG00000118965	0.407854984894	0.244712990937
ENSG00000138029	0.32	0.363333333333
ENSG00000136573	0.397504456328	0.285204991087
ENSG00000108055	0.389830508475	0.287193973635
ENSG00000126351	0.45211038961	0.253652597403
ENSG00000154122	0.516339869281	0.220588235294
ENSG00000109501	0.431428571429	0.254285714286
ENSG00000131504	0.470790378007	0.233676975945
ENSG00000112041	0.443542435424	0.247970479705
ENSG00000074319	0.368221941992	0.291929382093
ENSG00000136689	0.467105263158	0.242481203008
ENSG00000148180	0.429651545036	0.265285996055
ENSG00000074317	0.422788605697	0.257871064468
ENSG00000115020	0.380503144654	0.279874213836
ENSG00000196767	0.593525179856	0.181654676259
ENSG00000076242	0.382840663302	0.294160057678
ENSG00000196811	nan	nan
ENSG00000010671	0.436850738108	0.255330781848
ENSG00000130203	0.431907418888	0.259557759868
ENSG00000076248	0.407442748092	0.270038167939
ENSG00000011275	0.368983957219	0.310160427807
ENSG00000070831	0.447002276752	0.248418922337
ENSG00000119969	0.396181384248	0.27446300716
ENSG00000165240	0.449745795855	0.263981228002
ENSG00000165533	0.466431095406	0.201413427562
ENSG00000147894	nan	nan
ENSG00000149922	0.542713567839	0.188442211055
ENSG00000179270	nan	nan
ENSG00000196365	0.40251572327	0.342767295597
ENSG00000008056	0.477551020408	0.279591836735
ENSG00000001626	0.458760370913	0.248901903367
ENSG00000186197	nan	nan
ENSG00000101384	0.505841627001	0.210298572047
ENSG00000203867	nan	nan
ENSG00000006071	0.459084604716	0.253814147018
ENSG00000107485	0.445136353876	0.257461885334
ENSG00000159339	0.375	0.279220779221
ENSG00000005073	0.526904262753	0.199860237596
ENSG00000206561	0.460659898477	0.261421319797
ENSG00000164756	0.408774373259	0.272284122563
ENSG00000049239	0.368876080692	0.279538904899
ENSG00000182636	0.52144469526	0.213318284424
ENSG00000058085	0.433734939759	0.246987951807
ENSG00000157103	0.453524641298	0.255770430443
ENSG00000103876	nan	nan
ENSG00000159082	0.434265318263	0.253420582986
ENSG00000197563	0.356756756757	0.302702702703
ENSG00000145794	0.486051502146	0.222103004292
ENSG00000197561	0.398293963255	0.276902887139
ENSG00000100099	0.412413793103	0.268965517241
ENSG00000132170	0.419514494461	0.271270327598
ENSG00000196569	0.558219178082	0.193493150685
ENSG00000197746	0.438450899032	0.246196403873
ENSG00000072364	nan	nan
ENSG00000175564	0.419463087248	0.291946308725
ENSG00000010704	0.412559081702	0.27346387576
ENSG00000197969	0.46568627451	0.25
ENSG00000172037	0.53546375682	0.194076383476
ENSG00000156973	nan	nan
ENSG00000156970	0.367253251721	0.306809487376
ENSG00000140968	0.390138408304	0.284602076125
ENSG00000196586	0.450526315789	0.252631578947
ENSG00000104918	0.452466907341	0.241877256318
ENSG00000038295	nan	nan
ENSG00000140675	0.471830985915	0.235915492958
ENSG00000197694	0.394345238095	0.287202380952
ENSG00000005471	0.426858513189	0.264588329337
ENSG00000164116	nan	nan
ENSG00000171867	0.409893992933	0.264310954064
ENSG00000117528	0.340909090909	0.310064935065
ENSG00000171862	0.445884146341	0.252286585366
ENSG00000037280	0.469305331179	0.239095315024
ENSG00000134853	0.458494208494	0.243886743887
ENSG00000204498	0.402249134948	0.267301038062
ENSG00000151577	0.449646345571	0.255978443921
ENSG00000087053	0.397519196692	0.287064382753
ENSG00000122877	0.485981308411	0.228971962617
ENSG00000087299	nan	nan
ENSG00000139304	0.470515970516	0.217444717445
ENSG00000265107	0.500267236772	0.226616782469
ENSG00000175294	0.454449152542	0.257415254237
ENSG00000143252	nan	nan
ENSG00000156574	0.46776504298	0.238896848138
ENSG00000068796	0.35691318328	0.319935691318
ENSG00000171503	0.326291079812	0.330985915493
ENSG00000184500	0.404641775984	0.281533804238
ENSG00000155980	0.372159090909	0.303977272727
ENSG00000199158	nan	nan
ENSG00000124486	0.480861244019	0.215311004785
ENSG00000123607	0.443430656934	0.228102189781
ENSG00000103126	0.475058456742	0.225253312549
ENSG00000106462	0.455614106202	0.255776246453
ENSG00000111732	0.391947411668	0.271158586689
ENSG00000110395	0.415285451197	0.247697974217
ENSG00000120948	0.365914786967	0.30701754386
ENSG00000152669	nan	nan
ENSG00000087470	0.386861313869	0.287591240876
ENSG00000120942	0.339655172414	0.281034482759
ENSG00000152661	0.468137254902	0.243191721133
ENSG00000175745	0.450381679389	0.251908396947
ENSG00000147316	0.463291139241	0.232911392405
ENSG00000143632	0.505914467698	0.202001819836
ENSG00000167654	nan	nan
ENSG00000198569	0.473684210526	0.281578947368
ENSG00000140854	0.394039735099	0.274834437086
ENSG00000167658	0.453268173488	0.248625534514
ENSG00000092200	0.533875338753	0.20325203252
ENSG00000109861	0.383733055266	0.309697601668
ENSG00000106991	0.485589994562	0.228928765633
ENSG00000177455	0.42768273717	0.278382581649
ENSG00000184564	0.53751914242	0.208269525268
ENSG00000132464	nan	nan
ENSG00000198363	0.483870967742	0.23259762309
ENSG00000115380	0.482161060143	0.236493374108
ENSG00000003137	0.44369063772	0.249660786974
ENSG00000248099	0.483009708738	0.217637540453
ENSG00000177189	0.369024856597	0.286806883365
ENSG00000114251	0.460108303249	0.23916967509
ENSG00000084754	0.32	0.363333333333
ENSG00000157119	nan	nan
ENSG00000115286	nan	nan
ENSG00000160654	0.394202898551	0.301449275362
ENSG00000119772	0.422651933702	0.266574585635
ENSG00000111046	0.550561797753	0.191011235955
